cw	pmi_4	raw_4	pmi_10	raw_10	freq
land_kaart/noun			2.3715026	1	1043
land_meter/noun	4.687459	1.0	3.773879	1	255
landelijk/adj			0.006906933	2	22270
landschap/noun	0.54957205	1.0	-0.36312371	1	16003
lang/adj	-0.36139932	8.0	-0.78736365	13	318300
lang/adv	0.41662496	1.0	0.20111585	2	18272
langs/prep	0.92128325	8.0	0.5696607	14	88271
langzaam/adj	1.303416	3.0	1.4904315	9	22620
laparoscopisch/adj			6.9413133	1	11
laptop/noun	2.1691685	1.0	2.358424	3	3179
last/noun			-0.49989972	2	36808
last/prep			1.5060139	1	2483
lat/noun			0.22325884	1	8902
later/noun	3.3231492	1.0	3.1013563	2	1004
lava_stroom/noun			4.150984	1	177
lawaai/noun			0.5382444	1	6504
lcd-scherm/name			9.306873	1	1
lcd/noun	7.4229083	2.0	6.9181104	3	33
lcd_monitor/noun			7.4047656	2	14
lcd_scherm/noun			4.0208817	1	199
lcd_scherm_DIM/noun			5.286893	1	56
lcd_televisie/noun			6.231868	1	22
leedvermaak/noun			2.3458614	1	1079
leef/verb	-1.5081749	1.0	-1.7262092	2	125630
leef_samen/verb			1.2095077	1	3329
leef_uit/verb	2.0563307	1.0	1.8384598	2	3562
leefbaar/adj			2.0006104	2	3050
leefbaarheid/noun	2.6380718	1.0	1.7282163	1	1980
leeftijd/noun	-0.454075	1.0	-0.26552597	3	43920
leeftijd_genoot/noun			1.2341874	1	3230
leeftijd_groep/noun			2.0378137	1	1444
leeftijdscategorie/noun	2.8736675	1.0	2.6523986	2	1563
leeg/adj	0.7762178	2.0	1.1193177	7	25572
leeg_tent/noun	5.1620927	1.0	4.2512646	1	159
leek/noun	2.4676683	1.0	2.2464182	2	2350
leen/verb	0.9461575	1.0	0.72663945	2	10795
leen_uit/verb	2.0986428	1.0	1.1893668	1	3408
leer/verb	0.57081664	6.0	0.63937706	16	94215
leer_aan/verb			2.4734824	3	2805
leer_kracht/noun			0.8167566	3	14812
leerjaar/noun			1.6924994	2	4083
leerling/noun	0.37897027	3.0	0.16227739	6	57361
leerling_informatie_systeem/noun	10.226269	1.0	9.306873	1	1
lees/prefix			3.9872837	1	205
lees/verb	0.29328007	4.0	0.30107605	10	83176
lees_af/verb	3.1019416	2.0	2.5916717	3	2492
lees_lamp_DIM/noun			5.847407	2	64
lees_regel/noun	8.146828	1.0	7.2527494	1	8
lees_tafel/noun	4.9661727	1.0	4.0501595	1	193
lees_voor/verb	1.24432	1.0	1.0240488	2	7998
leesbaar_heid/noun			3.807658	1	247
leg/verb	1.0692793	9.0	0.5981616	14	85868
leg_aan/verb			-0.6767094	1	21910
leg_af/verb			-0.098939404	2	24617
leg_in/verb			1.7396568	1	1962
leg_op/verb			-0.750127	1	23626
leg_uit/verb	1.034044	5.0	0.90702516	11	49212
leg_vast/verb	0.31710362	1.0	0.09677534	2	20230
leg_voor/verb	0.62021065	1.0	0.40175787	2	14938
legendarisch/adj	1.0548902	1.0	0.1437607	1	9679
leger/noun	-0.42583022	1.0	0.45621464	6	42653
leger_kamp/noun	4.566787	1.0	3.6594846	1	288
leid/verb	0.11056718	5.0	-0.013202988	11	124304
leid_af/verb			0.89995813	2	9005
leid_in/adj			2.7112293	1	737
leid_op/verb	2.0390217	2.0	2.2255988	6	7234
leider/noun	0.14740561	3.0	-0.76017207	3	72061
leiding/noun	1.6926037	6.0	1.4754958	12	30667
leiding/prep	2.9574833	11.0	2.211675	13	15808
lek/adj	1.3878893	2.0	0.4796654	2	13898
lek_stroom/noun	10.226269	1.0	9.306873	1	1
lens/noun			1.5668612	1	2326
lente_zon_net_DIM/noun			4.462686	1	129
leraar/noun	1.7392964	4.0	1.2347413	6	19569
les/noun			-0.15299754	2	25999
les/part	2.0023065	1.0	1.7829462	2	3741
les_DIM/noun			2.2928677	2	2279
les_gever/noun	3.2831464	1.0	3.7566304	4	1040
lessenaar/noun			3.52505	1	327
lesuur/noun			3.0736887	2	1029
let/tag	2.8744688	1.0	1.955715	1	1563
let_op/verb	1.4730948	1.0	0.5607214	1	6379
letter/noun			0.054330964	1	10536
letterlijk/adj			0.55469745	3	19140
leuk/adj	0.65635544	5.0	0.84446853	15	72064
leukste/adj	4.105422	1.0	3.1957386	1	457
leun/verb			1.5492448	1	2359
level/name			6.104127	1	25
leven/fixed			-0.7077979	1	22751
leven/noun	-1.6887988	1.0	-1.2135397	4	150208
leven_filosofie/noun	4.8219037	1.0	3.9039705	1	223
leven_lied/noun			2.9275985	1	598
levendig/adj	1.6521283	1.0	1.4319249	2	5308
levensecht/adj			2.1395652	1	1313
levensgroot/adj			1.5576154	1	2343
lever/verb	0.9234518	5.0	0.7042255	10	55138
lever_af/verb	0.9581195	1.0	0.04527426	1	10659
lever_op/verb			-1.8750778	1	72903
levering/noun	1.9063991	1.0	1.6862662	2	4118
liberalisering/noun	1.8165773	1.0	0.9059779	1	4514
licentiaat/noun			3.2948098	2	824
lichaam/noun			-1.207663	1	37206
lichamelijk/adj	2.3317022	3.0	1.9286331	5	8072
licht/adj			-1.4697543	1	48585
licht/noun	-0.20574187	1.0	-1.1170348	1	34085
licht/verb	1.737115	1.0	1.5213497	2	4984
licht_apparatuur/noun	7.8283734	1.0	6.908978	1	11
licht_bewapend/adj	5.7748327	1.0	4.8624587	1	86
licht_contrast/noun			7.1096487	1	9
licht_installatie/noun			3.6444337	1	294
licht_op/adj	5.1929755	2.0	4.2782345	2	308
licht_toe/verb			0.99085414	2	8254
lichtend/adj	3.6702008	1.0	2.7580097	1	707
lichting/noun	3.4742417	3.0	2.5622056	3	2578
lichtspiegelingen/noun			8.613726	1	2
lichtstraal/noun			4.0088058	1	201
lid/noun	-0.66436046	2.0	-0.8818652	4	107912
lied/noun	0.9099706	1.0	-0.0029278395	1	11158
lieden/noun			1.0169194	1	4014
lief/adj	-0.84308463	1.0	-0.65540045	3	64492
lief_heers_beestje_pak/noun			9.306873	1	1
liefde/noun			-0.21099724	3	41505
liefhebber/noun			0.006294558	1	11159
lieflijk/adj			2.2080019	1	1222
liefst/adv	1.5485183	5.0	0.972021	7	29440
lieg/verb	1.2635407	1.0	0.35267746	1	7856
lift/noun			0.37075916	1	7741
lig/adj			0.63295835	1	5892
lig/verb	0.4201387	16.0	0.34552133	37	291510
lig_stoel/noun			3.9023957	1	225
lijf/fixed	1.3334856	1.0	1.1146071	2	7306
lijk/verb	-0.5223325	5.0	-1.098029	7	233946
lijn/noun	0.55224943	3.0	0.33273625	6	47841
lijn_type/noun			8.613726	1	2
lijntje/noun			1.7002621	1	2035
line/name			3.0224593	1	547
linker_hand/noun			2.2025647	1	1226
linkerhelft/noun			5.8240957	1	33
links/adv			0.4398897	1	7188
lint_DIM/noun	3.1390083	1.0	2.2340696	1	1208
liter/noun			-0.41767907	1	16934
live/adj	1.9919138	3.0	1.593857	5	11366
live_uitzending/noun	3.5793915	1.0	2.6703362	1	773
livres/noun			6.1757364	1	23
lobby/noun	2.2389143	1.0	2.0191586	2	2954
locatie/noun	0.89264387	2.0	0.8973565	5	22717
loden/adj	3.4099438	1.0	2.5008738	1	917
log_in/verb			3.0476742	1	527
logement/noun			3.7699327	1	255
lokaal/adj	-0.5208555	1.0	-0.33370405	3	46703
lokaal/noun	1.747154	2.0	1.7537439	5	9661
loket/noun			1.7541504	2	3883
long/noun			1.0830985	1	3776
lonk/verb	2.277751	1.0	1.3788456	1	2920
loods/noun			0.71134025	1	5498
loods/verb			2.0387316	3	4373
loof/adj	2.4760847	1.0	1.5621518	1	2329
loon/noun	1.2028455	2.0	0.6978668	3	16683
loop/adj	1.609038	2.0	0.697543	2	11086
loop/noun			0.038952816	1	10696
loop/prep			-0.38942108	1	16358
loop/verb	-0.063251145	6.0	0.32341403	22	177403
loop_af/verb			0.05675696	2	21148
loop_binnen/verb			0.83889127	1	4804
loop_door/adj			0.9810584	1	4181
loop_mee/verb			1.4092793	1	2722
loop_mis/verb			1.7008401	4	8161
loop_op/verb	-0.67660445	1.0	-0.89292383	2	54590
loop_rond/verb			-0.33775297	1	15567
loop_terug/verb			1.2864712	2	6176
loop_toe/adj			4.7168164	1	99
loop_uiteen/adj			0.3661458	1	7684
loop_voorbij/adj			6.274327	1	21
loop_vooruit/adj			2.5047562	1	916
los/adj	1.2623086	3.0	0.6370984	4	23532
los/part			0.78631896	3	15227
los/verb	1.2552807	1.0	0.34366813	1	7917
los_getrokken/adj	7.335897	1.0	6.436137	1	18
los_op/verb			-1.0678391	1	32599
lot_genoot/noun			1.904818	1	1656
low/name			4.801523	1	91
lucht/noun			0.2113504	4	36061
lucht_karabijn/noun			4.9611216	1	79
lucht_kasteel/noun			3.5085385	1	343
lucht_kussen/noun	5.597626	1.0	4.6868143	1	103
lucht_verkeer_leiding/noun	4.5456696	2.0	3.6385453	2	592
luchthaven/noun			0.4775224	3	20924
luchtverkeer_leider/noun	3.858725	1.0	2.9538083	1	591
lucratief/adj	1.6987541	1.0	0.787213	1	5067
ludiek/adj			1.7961963	2	3716
lui/adj	2.0174026	1.0	1.800996	2	3697
luid/adj	1.1759651	1.0	0.9564018	2	8556
luifel/noun			2.897521	1	614
luister/adj	3.246193	1.0	2.334267	1	1081
luister/verb			-0.9606584	1	29120
luister_mee/adj	7.1072135	1.0	6.1911383	1	23
luisterdesks/noun			9.306873	1	1
lumbago/noun	5.4481964	1.0	4.5361886	1	119
lunapark/noun	5.006927	2.0	4.5148087	3	373
lunch/noun	1.9318442	1.0	1.7124667	2	4022
lunch_pakket/noun			3.7168195	1	271
lunch_uur/noun			6.0487766	1	26
luxe/noun	1.50783	1.0	1.2900026	2	6159
lysol-hospitaalgeur/noun	10.226269	1.0	9.306873	1	1
maag/noun			0.6577837	1	5771
maak/adj			1.8635167	2	3473
maak/verb	-0.47230297	18.0	-0.30488235	53	801559
maak_bekend/verb	0.097270474	2.0	-0.12099601	4	50591
maak_gebruik/verb	0.13797837	1.0	0.32366347	3	24135
maak_kennis/verb	1.0080967	1.0	1.4808542	4	10128
maak_los/verb			0.82462347	1	4876
maak_mee/verb			-0.97970605	1	29623
maak_op/verb			-0.38813466	1	16544
maak_uit/verb	-0.6129101	1.0	-0.42815924	3	51143
maak_vast/verb			3.1408777	2	962
maak_vrij/verb			0.25471994	1	8661
maal/noun	0.14187212	1.0	-0.07566266	2	24042
maaltijd/noun	1.1378841	1.0	1.6112005	4	8887
maan_krater/noun			7.004288	1	10
maan_landschap/noun			4.048597	1	195
maand/noun	-0.12991463	9.0	-0.34596294	18	284554
maandag/noun	-1.0366782	1.0	-0.32968807	5	78674
maandag_middag/noun			1.97062	1	1574
maanlicht/noun			4.102592	1	184
maar/adv	-0.5526305	10.0	-0.5484684	25	480969
maar/comp	-1.2198195	9.0	-0.6211564	41	845227
maar/vg	-1.1829352	15.0	-0.5296495	72	1352748
maart/noun	-0.9680153	1.0	-0.48889762	4	73154
maat/noun			-0.51502734	1	18652
maatregel/noun			-0.93045276	2	56613
maatschappij/noun	0.5460576	2.0	-0.36744332	2	32114
machine/name			5.358518	1	52
machine/noun			1.0338302	3	11872
machinegeweer/noun			2.2316985	1	1196
machinist/noun			2.1292624	2	2676
macht/noun			-1.4250166	1	46339
machtig/adj	0.90285647	1.0	0.68344337	2	11245
mag/verb	-0.030534962	14.0	-0.28440076	27	401159
mag_in/verb	2.792233	1.0	1.8819623	1	1706
mager/adj			0.24709992	1	8740
magneet/noun	3.4474838	1.0	2.5352814	1	883
mail/noun	2.2651165	1.0	1.3636051	1	2904
mainframe/noun	6.8250713	1.0	5.905676	1	30
make-up/noun			1.8046315	1	1834
make-uptafels/noun	9.533122	1.0	8.613726	1	2
makkelijk/adj			-0.6739677	2	43633
mals/adj			1.8747741	1	1710
man/noun	-0.22261807	11.0	-0.27312097	26	381643
management/noun			0.11945349	1	9889
manager/noun			-1.0274954	1	31208
manege/noun	3.1680481	1.0	2.2628403	1	1169
manier/noun	-0.5217942	3.0	0.1038862	14	139815
manifestanten/noun			2.6546555	1	785
mannelijk/adj	0.9011387	1.0	-0.010966421	1	11262
mannentorso/noun			6.908978	1	11
manoeuvreer/verb			1.845779	1	1761
manshoog/adj	4.10405	1.0	4.2881594	3	457
manufacturers/noun	9.533122	1.0	8.613726	1	2
marathon/noun			0.2005276	1	9226
markant/adj			1.6578712	1	2138
markt/fixed			0.6673827	1	5707
markt/noun	0.4588544	5.0	0.24053828	10	87688
markt_leiderschap/noun			4.1582165	1	173
markt_positie/noun			2.7041497	1	746
marktaandeel/noun			0.17481872	1	9372
marktomstandigheden/noun			2.574722	1	857
mars/noun	2.0981998	1.0	1.1893221	1	3413
mars_man_net_DIM/noun			4.164625	1	174
marxistisch/adj			2.4356263	1	973
massa/noun	0.8685542	1.0	1.0556353	3	11658
massa_sprint/noun			2.3315527	1	1089
masturbatie/noun	4.6879506	1.0	3.7744722	1	256
materiaal/noun	1.2945476	4.0	1.4789729	12	30351
materiaalverantwoordelijke/noun	9.533122	1.0	8.613726	1	2
maximaal/adv	0.7849655	1.0	1.2615614	4	12629
maximum/noun			0.07981336	1	10295
me/pron	-2.3266463	1.0	-0.532187	15	283602
mechanisme/noun			1.2725662	1	3095
mede_kijker/noun			6.6678157	1	14
mededeling/noun	0.8213078	1.0	-0.0918785	1	12206
medeleven/noun			2.4806263	2	1871
medelijden/noun			1.356882	1	2870
medeteur/noun			9.306873	1	1
medewerker/noun	-0.47200269	1.0	0.22897907	5	44624
media_instituut/noun	7.8283734	1.0	6.908978	1	11
mediatheek/noun			4.2679744	1	157
medisch/adj	1.2081525	4.0	0.9905271	8	33171
medium/noun			-0.40061876	3	49868
medium_kamp/noun			7.920579	1	4
medium_keuken/noun			7.515114	1	6
medium_kunst/noun			5.14799	1	65
medium_workshop/noun			8.208261	1	3
mee/adv	0.14303416	3.0	0.21295919	8	72129
mee/part	0.6080172	9.0	0.44405764	19	135936
mee_gevolgd/adj			7.360963	1	7
mee_lees/verb	5.1225986	1.0	4.2097545	1	166
mee_top_stelling/noun			6.47366	1	17
meegebarende/adj	10.226269	1.0	10.00002	2	1
meegebracht/adj			3.0578637	1	520
meegenomen/adj			2.254931	1	1169
meekijkschermen/name	10.226269	1.0	9.306873	1	1
meen/verb			-1.6184626	1	56065
meer/adj	-0.00097349053	16.0	0.053248018	42	444374
meer/adv	-0.3425494	11.0	-0.47330132	24	429100
meer/det	-0.4632309	6.0	-0.3913756	16	264661
meer/noun	0.13605791	1.0	-0.7748505	1	24208
meer_prijs/noun	4.1117573	1.0	3.200853	1	455
meer_talig/adj	4.252141	1.0	3.3439367	1	396
meerder/adj	1.245263	1.0	0.35929465	1	9077
meerdere/det	1.5601708	2.0	1.052392	3	11631
meerderheid/noun			-0.58920074	2	40408
meerwaarde/noun	1.7610533	1.0	0.8478495	1	4764
meest/adj	0.26133862	9.0	0.32901907	24	192090
meestal/adv	0.9785604	5.0	0.06339304	5	52041
meet/verb	1.447173	2.0	2.0383868	9	13074
meet_instrument/noun			3.7036479	1	273
meevaller/noun	2.0477703	1.0	1.1360652	1	3579
mega_byte/noun	3.230617	1.0	3.0184572	2	1118
mega_hertz/noun	4.1101007	1.0	3.2009645	1	456
mei/noun			-1.3382957	2	85615
meid/noun			0.68853235	1	5599
meisje/noun	-0.38156396	2.0	0.41161036	11	81418
meisje_hoofd/noun	7.3930554	1.0	6.488475	1	17
meld/verb	0.0797027	3.0	-0.13849057	6	76908
meld_aan/verb	1.4001764	1.0	1.1832263	2	6862
meld_kamer/noun	4.262368	1.0	3.3485777	1	394
melding/noun	0.9211752	1.0	0.009603099	1	11022
memo-board/noun			9.306873	1	1
men/pron	0.50937366	10.0	0.18161847	18	166196
mengeling/noun	1.9868073	1.0	1.0722551	1	3795
mens/noun	-1.5794628	4.0	-0.8334438	21	538442
menselijk/adj	0.026294276	1.0	-0.8858059	1	27021
mentaal/adj			0.87690955	3	13907
menu/noun			0.76249295	1	5199
mep/verb	3.4129615	1.0	3.1955168	2	918
merk/noun	0.3196237	1.0	-0.59276193	1	20129
merk/verb	0.31383076	2.0	0.49679646	6	40458
merk_pc/noun	8.280358	1.0	7.360963	1	7
merkwaardig/adj	0.7958295	1.0	0.5757548	2	12516
met/adv	0.46631965	1.0	-0.44947365	1	17380
met/prep	0.46902782	244.0	0.3219482	524	4230163
met/vg			0.9938975	2	8305
metaal/noun			0.94585437	1	4325
metalen/adj	1.8408371	1.0	2.5359232	5	4393
meteen/adv	-0.83414024	2.0	-0.13924737	10	127413
meteo/noun			5.761575	1	35
meter/noun	-0.8634107	2.0	0.015071106	12	131418
methode/noun			-0.13336787	1	12692
meting/noun	2.6524484	2.0	2.1447728	3	3906
metro_halte/noun			4.592849	1	112
metro_lijn/noun	3.649625	1.0	2.7366908	1	721
metro_station/noun			1.695674	1	2061
meubilair/noun	2.4952705	1.0	2.2755075	2	2285
mevrouw/noun	0.4744475	1.0	0.2558246	2	17297
mezelf/pron			-0.69634205	1	22270
microfoon/noun	2.5282679	2.0	1.6128447	2	4416
microfoon_DIM/noun	4.671857	1.0	3.7579916	1	259
middag/noun	1.2781377	2.0	0.77204967	3	15451
middag_picknick/noun			8.039926	1	4
middageten/noun			4.024939	1	199
middags/adv			0.44231728	1	7139
middel/noun			-1.4620138	1	48001
middel/prep	2.3195143	2.0	1.8104613	3	5434
middelbaar/adj			-0.022844514	1	11433
middelmatig/adj			1.9336872	1	1609
midden/adv			-0.33872086	1	15596
midden/noun			0.2835373	2	16738
midden/prep	2.723255	1.0	2.5026746	2	1820
middenin/prep			1.5507848	1	2360
middernacht/noun	1.4499859	1.0	0.53910804	1	6507
midzomer_festival/noun			9.306873	1	1
mier/noun			2.878364	2	1261
migrant_ouder/noun			5.386882	1	51
mij/pron			-0.9326861	8	225916
mijn/det	-0.817762	9.0	-0.5962445	28	564919
milieu_ambtenaar/noun			2.5258722	1	896
milieu_dienst/noun			1.9426112	1	1620
militair/adj			-1.4251782	1	46412
militair/noun			-0.9435778	1	28872
miljard/noun	-1.6320072	1.0	-1.4393914	3	142457
miljoen/noun			-2.7717085	2	359331
millenniumset/noun			9.306873	1	1
min/adj	-1.3746996	1.0	-0.33993575	7	109577
minder/adj	-0.23083326	3.0	-0.16266009	8	104962
minder/det			-1.2855464	1	40453
mindervaliden/name			7.442793	1	7
mindervaliden/noun	3.8783324	2.0	2.9798295	2	1153
mineraal/noun			2.2619681	1	1159
mini-disc/noun	8.043031	1.0	7.149314	1	9
mini_camera/noun			4.675548	1	104
mini_cursus/noun	6.5373893	1.0	5.6230063	1	40
miniem/adj			0.8322744	1	4862
minimaal/adj	1.2954605	1.0	0.3830489	1	7587
minimaal/adv			0.45860803	1	7061
minimum/adj			2.9010663	2	1221
minimum/noun	1.2024839	1.0	0.9832465	2	8325
minimum_leeftijd/noun	4.5026836	1.0	3.5924804	1	306
minister/noun	-1.4086199	2.0	-1.6247472	4	229276
ministerie/noun			-1.087913	2	66682
minpunt/noun			2.0171945	1	1473
minst/adj			0.15247373	1	9533
minste/adv	0.90773565	1.0	-0.00058936735	1	11200
minstens/adv	1.3866044	5.0	1.4303004	13	34626
minuut/noun	-0.15106949	4.0	-0.14722128	10	128910
mis/part	1.0435437	1.0	1.2303423	3	9772
mis/verb	-0.1361338	2.0	-0.12986384	5	63781
misdraag/verb			2.3778946	1	1041
misluk/verb			0.48372954	2	13851
misschien/adv	-1.0158268	2.0	-0.8312575	6	153063
misselijk/adj			1.9650005	1	1564
mobiel/adj	1.5092978	4.0	1.29658	8	24621
mobieltje/noun	2.2781925	1.0	2.0603447	2	2844
modder/noun			0.9161506	1	4476
modder_voort/verb			4.799867	1	94
model/noun	0.8741305	2.0	0.65294	4	23115
modem/noun	4.70148	3.0	4.078442	4	754
modern/adj	0.22660494	2.0	0.22997163	5	44228
moeder/noun	-0.5042902	2.0	-0.50099844	5	91972
moeder_dier/noun	5.7719216	1.0	4.8589416	1	86
moedig/adj	1.8447235	1.0	0.9346133	1	4397
moeilijk/adj	-0.8995741	2.0	-0.42583013	8	136220
moeilijkheid/noun	1.0346909	1.0	0.8154338	2	9856
moeite/noun	-0.418242	1.0	-0.6377635	2	42056
moeiteloos/adj			0.62003005	1	5981
moeizaam/adj			1.3274786	4	11894
moet/verb	-0.09582784	51.0	-0.14361049	121	1557442
moet_in/verb			1.5085348	1	2481
moet_op/verb	2.697131	1.0	2.4765391	2	1870
moet_terug/verb	1.9828547	1.0	1.0736623	1	3826
mogelijk/adj	-1.3497342	2.0	-0.756732	9	213777
mogelijkheid/noun	0.22886406	3.0	-0.17341647	5	66061
molen_wiek/noun			5.104422	1	68
molesteer/verb			2.8394074	1	657
moment/noun	-0.25185248	4.0	-0.35495993	9	142407
momenteel/adj	0.5073102	3.0	0.28719908	6	49969
moments/noun			6.0487766	1	26
mond/noun	0.8559164	2.0	0.63561857	4	23551
mond_DIM/noun			2.6658869	1	773
mond_camera/noun	10.226269	1.0	9.306873	1	1
mond_hoek_DIM/noun			7.920579	1	4
mond_uit/verb			0.9521989	1	4286
moni's/noun	7.295075	1.0	7.076859	2	19
monitoor/verb			6.148051	7	172
monitor-attest/noun			9.306873	1	1
monitor/noun	5.35991	18.0	5.9620743	82	2352
monitor_brevet/noun			7.515114	1	6
monitor_campagne/noun			8.613726	1	2
monitor_eng_roep/noun			7.920579	1	4
monitor_ploeg/noun			7.2919703	1	8
monitoringsysteem/noun			6.0879974	1	25
monitrice/noun	7.59618	3.0	6.678588	3	42
monitrices/noun	9.3099785	6.0	8.544733	7	15
montage/noun			1.7172339	1	2012
monteer/verb	2.1499088	1.0	2.3331585	3	3236
monument/noun			0.43650517	2	14552
mooi/adj	0.052764423	6.0	0.12337806	16	158026
moonwalk/noun			6.598823	1	15
moord/noun			-0.67312044	2	44102
mopper/verb	2.256133	1.0	1.3433783	1	2906
morgen/noun			0.68972605	2	11517
morgens/adv			0.9348965	2	8702
motiveer/verb	1.4173392	1.0	0.50473416	1	6712
motor/noun	0.27400893	1.0	-0.63767713	1	21113
motorboot/noun	4.499421	1.0	3.5908327	1	310
motorrace_club/noun			9.306873	1	1
motto/noun			0.27461338	1	8468
mountinbegrepen/verb	10.226269	1.0	9.306873	1	1
mouw/noun			0.62207454	1	5968
mozaïek/noun	3.4133737	1.0	2.4974477	1	913
mp3_speler/noun			3.605761	1	306
muis/noun	3.4195776	7.0	3.3980713	17	6374
muis_klik/noun	4.397323	1.0	3.4885724	1	341
multi_medium_systeem/noun			6.908978	1	11
multimedia/noun	6.316749	1.0	5.401875	1	50
museum/noun	0.19478387	2.0	0.5379168	7	45765
mutualiteit/noun	4.423018	1.0	3.5155377	1	333
mutualiteiten/noun			4.0698996	1	191
muur/noun	1.8027899	7.0	1.5831306	14	31978
muurschildering/noun	3.391622	1.0	2.4823909	1	937
muziek/noun	-1.2233721	1.0	-0.7496101	4	94376
muziek_cd/noun			4.2992425	1	152
muziek_fragment/noun			3.9311318	1	218
muziek_liefhebber/noun			2.1283658	1	1334
mysterie/noun			1.114704	1	3711
na/part	-0.60094184	1.0	0.09662781	5	50531
na/prep	-1.5635953	6.0	-0.8987179	29	796990
na_blus_werk/noun			6.3756795	1	19
na_gespeeld/adj			4.5193815	1	121
na_scholing/noun	5.010654	1.0	4.7940927	2	186
naald/noun			1.5681672	1	2321
naam/noun	-1.6231022	1.0	-1.4362843	3	140818
naar/prep	0.7964501	121.0	0.4526816	213	1512452
naartoe/prep			1.0747255	2	7595
naast/prep	1.2116333	13.0	1.1668266	31	107233
nabij/adj			0.19237213	1	9212
nabijheid/noun			1.4545896	1	2591
nacht/noun	-0.5881753	1.0	-0.80348116	2	49935
nacht_vergoeding/noun	8.434509	1.0	7.515114	1	6
nachtelijk/adj			1.9974042	3	4568
nadat/comp	-1.2737551	1.0	-0.80155474	4	99062
nadeel/noun			0.95441705	3	12830
nader/adj			-0.2825541	1	14828
nader/verb			0.28074414	1	8471
nadien/pp			-0.93578833	1	28187
nadruk/noun			0.090868875	1	10116
nadrukkelijk/adj	0.85088015	1.0	-0.06278024	1	11812
nagebouwd/adj			3.3589687	1	387
nagelnieuw/noun	9.127657	1.0	8.208261	1	3
nagenoeg/adv			0.7790121	2	10221
najaar/noun	0.711758	1.0	0.4989451	2	13627
naleving/noun	2.4358313	1.0	2.2192996	2	2421
name/adv	0.6839932	1.0	-0.23175603	1	13965
namelijk/adv	-0.19168028	1.0	-1.1062068	1	33504
namiddag/noun	2.1474771	3.0	2.0813658	7	9694
namiddags/adv	3.1279964	1.0	2.213178	1	1210
nar/noun	4.160451	1.0	3.245999	1	433
naschools/adj	3.5700245	1.0	2.6597686	1	782
nat/adj			0.34512237	1	7936
nationaal/adj			-1.3449053	2	85915
natuur_beheer/noun			3.1916435	1	461
natuur_geweld/adj	9.127657	1.0	8.208261	1	3
natuur_gids/noun	4.2442236	1.0	3.334082	1	401
natuur_uit_stap/noun			7.813969	1	5
natuur_wandeling/noun			2.7623858	1	710
natuurkunde/noun	2.8726265	1.0	1.9622511	1	1572
natuurlijk/adj	-0.9947674	2.0	-0.4049668	9	149989
natuurlijk/adv			0.58095187	1	6206
nauwelijks/adv	-0.21751885	2.0	0.1226678	7	68849
nauwelijks/det			1.067029	1	3822
nauwgezet/adj	2.2912183	1.0	2.476449	3	2801
nauwkeurig/adj			0.7071788	1	5466
navel/noun			2.5828605	1	840
navigatie-/name	10.226269	1.0	9.306873	1	1
navigatie/noun			3.607601	1	302
navigatie/prefix			6.1288195	1	24
navigatie_systeem/noun	3.7208586	1.0	2.8153155	1	673
nee/noun			0.27075526	1	8518
nee/tag	0.52472144	3.0	-0.39060035	3	49405
needle(Ned/name			9.306873	1	1
neem/verb	-0.6287226	6.0	-0.19663846	23	312837
neem_aan/verb			-1.0030806	1	30341
neem_af/verb			-0.73276764	1	23252
neem_deel/verb	1.0381261	4.0	0.820482	8	39288
neem_door/verb			1.426409	1	2673
neem_in/verb	0.21069773	1.0	-0.008763707	2	22489
neem_mee/verb	-0.13865456	1.0	0.558481	5	31896
neem_op/verb	-0.9531244	1.0	0.21470842	8	72022
neem_over/verb	-0.5875266	1.0	-0.80182	2	50181
neem_plaats/verb	3.0136747	4.0	2.3234632	5	5449
neem_terug/verb			1.2506526	1	3198
neem_toe/adj	0.7179464	1.0	-0.1934167	1	13529
neem_toe/verb			-0.5860841	2	40219
neem_waar/verb			0.5830887	1	6225
neem_weg/verb			-0.13959804	1	12802
neer/adv			1.5188378	2	4873
neer/part			-1.1166024	1	34091
